"Time";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18"
2018-04-18 18:00:00;262761,553514576;29400,8304897963;92689,2558243581;45393,2550403012;43181,3470340414;35393,0326863713;42635,3832400919;52901,8199153946;27278,0100654052;324914,640529857;81984,8932834914;24109,7655447798;31650,9591853924;94412,4224006136;21882,1618314834;96372,0107931447;31853,5371100395;16153,7040869622
2018-04-18 19:00:00;255125,433892241;23745,7941335168;81130,1635492394;41649,6221414318;40818,4853684599;32856,412156926;41997,5120049951;51788,6426743129;28496,095680336;317505,790183856;80417,0901202349;22972,4225532209;34244,6906066622;91325,7692941212;20040,2861726166;91772,8487198194;32070,361228544;15311,8546109571
2018-04-18 20:00:00;246128,16160296;17874,7695811878;63391,3459688453;39595,161157333;38834,531503584;29461,618111215;42612,1679067139;50871,8039518299;28423,6129785193;308056,925133031;78333,2983251184;22497,0372285159;34631,3544143161;87976,8397823925;19281,6716525398;83991,2180373476;31405,2552044211;14406,2839081081
2018-04-18 21:00:00;240766,670481326;15362,6991445588;55436,6479528843;38758,6700010487;38328,8911357632;26364,5216703414;42596,7144223382;50688,4782227767;27462,3020863455;301611,191399303;78283,962777511;21411,482290505;34143,8118911063;85562,028031403;19114,8953251083;80755,6402662417;29744,2945392101;14488,1751257687
2018-04-18 22:00:00;237410,015312085;14508,2224094258;52040,5690051617;36907,4340897947;37377,34928387;23577,8562168692;40878,1173151798;54090,2922502713;24695,3894154644;296872,536487025;76473,4172106177;21372,7501779734;36501,6822353991;83485,3748988251;21111,9941230355;78563,9068454324;26006,4298003709;15160,0679829793
2018-04-18 23:00:00;236490,031393883;13747,7035467435;50549,89136105;36121,3849311962;36255,7958538285;22831,1994924723;37492,542142268;53566,6376902492;20304,4308748758;293960,370700179;75774,3214280071;22061,7958287542;31777,3561114969;82833,0884323387;21634,6555456416;76367,3464662336;23730,3796671724;13928,713299798
2018-04-19 00:00:00;235844,787847435;13424,4393861478;49086,2629728653;35837,699371676;35645,9254626132;21515,6936323551;35766,6889359873;51762,482708257;18293,6665543201;291048,254489855;74551,5858201628;21167,3153340445;28349,5142418466;82054,2537387217;18171,3522942443;74837,7697231317;21894,5784201453;13670,7009596744
2018-04-19 01:00:00;233918,310591884;13250,8399854593;48614,778401298;35406,1630760198;35189,7646013933;17521,9856407048;34511,0194816623;49265,7636933268;17694,3526880837;286543,231878289;73571,250287007;21140,6297853393;26976,2815612281;82246,0032619172;16390,5070323621;73952,6593334175;20970,5623799447;13573,7342973176
2018-04-19 02:00:00;235978,92795623;13193,021361543;49424,3200721214;34790,2486791522;34850,3322936442;16029,1732894287;34145,3497807714;48120,4815263527;17427,1052948513;286985,329541782;72145,5718787888;20364,1087406623;25756,1461879714;86051,0807415008;17211,3656743781;73243,3113894525;20340,8366954992;13897,9882741298
2018-04-19 03:00:00;234518,141102458;13215,2146763957;50536,2681194146;34272,2746742322;34975,959102779;16002,678579272;34315,3334523255;46682,9581580397;16776,7715269413;291019,724399531;70646,2397116715;20631,4422955739;25413,7150779812;87827,8129837027;16962,2891134321;72376,0937411162;19751,9723819833;13758,8388533799
2018-04-19 04:00:00;237904,545654434;13719,8509357838;53997,3927393169;34114,1796882681;35445,4122570834;17404,0331297987;36794,8006728823;45397,6870577496;16609,8494509031;295489,777619875;70167,9778032774;21013,2148617219;24723,6008899498;90889,8468691337;17059,4744219062;73199,9416837994;19889,8228546623;14188,4831859589
2018-04-19 05:00:00;251975,092902876;15596,669248231;64879,1739693703;36087,43228618;37778,9000660108;24374,0378176889;39884,4524468189;46353,0344095459;17358,7586137301;309778,162515116;71615,083556338;21982,9606683407;26140,9957594018;93945,5180004969;19779,3863999671;75809,8719003674;21163,4564963091;16338,6625549915
2018-04-19 06:00:00;267147,323051382;20066,5303145286;77180,0740881688;43871,5424311385;40680,2270225795;31017,6288060565;43872,0679625721;48297,6070341833;18811,5711105059;327296,173101946;76687,2365551939;23648,0023576663;27462,4819211706;95606,9619261765;18832,0285974031;85408,194666861;23628,1929469339;19551,8902727576
2018-04-19 07:00:00;279764,032798853;24618,6158629774;78994,1242388898;51740,2646732896;44695,1468593418;37155,1759602929;44375,8587702062;53605,7145043404;21309,0634768152;335272,210757184;81042,5725326505;25334,5881653025;31268,6634658581;95300,4957406717;17810,6722375353;99485,5456171702;26680,8114078136;23584,4956493589
2018-04-19 08:00:00;291002,431025961;29986,6766812611;85002,5845564273;60122,8489553676;49843,0788672415;39493,9815994732;45104,7910269308;59240,4934527593;24528,5785868939;339162,698566035;87349,7909316747;26583,5860729352;32484,9413498791;95479,0970493979;21096,565845854;110666,001133874;29446,1313087628;25803,5812508699
2018-04-19 09:00:00;292558,352845067;34084,1647881425;93293,4962972572;64864,9875473954;51909,3770826122;38450,6678929494;45663,4735567274;62077,6858033634;27933,4462408404;339684,217118001;90530,0710497112;27420,4791716379;34580,670333254;96406,111017456;21854,4134033099;116919,779945014;31762,6386081509;25462,7608592016
2018-04-19 10:00:00;295442,295193839;35900,8073029171;94520,9368645943;67438,2870886818;52426,7300309078;36454,5488119978;44193,5088507574;64186,8772297847;31170,6361271383;342972,677426833;93272,0940215476;28014,0240056015;35830,9641780799;97609,9796399523;23183,1106672691;116875,074184986;33694,6897930598;25081,7062617291
2018-04-19 11:00:00;293641,232846851;35536,7202515259;95628,8695264592;66596,7354979054;52185,7828428206;35649,0548243144;42903,9614525279;63391,0327719475;32117,9099135712;348489,25404134;94516,4377039328;27368,6452792155;35191,6275571743;98756,0233478062;24399,11307034;118239,252168237;34239,4530752481;24374,9932293253
2018-04-19 12:00:00;281677,622183219;32338,7902543585;94358,5093096181;66496,9262377354;49952,0060038017;35119,0414455258;44423,1551377613;60886,3985564157;33926,2207381855;348872,389750124;92264,0692598245;26132,22013572;35915,7947955736;97687,3777189342;24530,5312292543;113368,754426521;34508,7045157295;20660,6509033787
2018-04-19 13:00:00;282531,709129826;32203,5062652037;93092,8552407948;63153,8598531186;50718,5741300567;34714,1617993924;43402,5658957849;63477,8828276986;33258,7855660556;346260,982463667;92744,4141840776;26610,0171525356;34978,0311753417;96490,0211228386;23120,0757866497;112734,179765072;33293,3445972935;21850,2817510244
2018-04-19 14:00:00;288624,482746948;34998,6770595738;96038,27100096;60155,8765467071;50654,0124293209;35979,3715417077;43862,9376167173;64215,0558402352;30078,5571857043;348933,816555169;93977,6874253792;26410,1371662331;32110,9071497229;96035,5819129838;23217,2756400672;109153,242377633;31824,0820066086;23372,9608496968
2018-04-19 15:00:00;284828,408814612;34998,0239600305;96258,8567586066;57621,9813786115;49107,7339073527;36484,1222651336;42868,4706759812;62327,5741165412;26856,1637626275;345712,492509232;92947,3051205089;26016,5986707911;28494,7145063083;96120,5708218226;22902,6892991835;106990,618577153;31514,1480552221;22027,9624757563
2018-04-19 16:00:00;276547,995277735;34286,0367464416;95001,5271590287;55089,0371435152;47406,1013390768;37485,488926448;41945,6436538644;59095,6857462287;26004,6381936246;339100,263778649;89317,6009847357;25590,9126347862;28807,4448604058;94673,4358377384;22886,6718071098;103507,833643974;31238,6886442615;19317,1210531054
2018-04-19 17:00:00;265290,091490994;32296,9596101005;93845,9059020528;49915,0554484731;44878,3740954143;37128,7237864403;41259,5814944479;54397,4367636557;26142,5657411404;329922,928846061;83462,1484436949;24653,1269462878;30132,8667152124;93878,8970319647;22759,6029378379;100241,07847364;31170,2977462548;17140,6004797057
2018-04-19 18:00:00;259776,593115342;29114,0620338673;91400,5794012791;44432,8100298025;42807,5084195839;35656,2245581883;41556,8241412547;51359,5124211069;27621,2917728576;325147,361683581;82529,5386185484;23125,1538211274;32560,3729929967;92347,6034964054;21052,9135448711;93013,5794615289;30990,1801212676;15705,8580543974
2018-04-19 19:00:00;253780,383365085;23931,4291713177;79768,9801301826;41597,5726179069;40054,674596509;33149,0018842969;41438,0622262412;50750,5406636035;28680,4970601644;318268,706866208;80281,6361097132;21820,351468147;34745,7167074109;89820,2180673222;19634,0840893671;88741,406633454;31526,5440033773;15190,8770172736
2018-04-19 20:00:00;246722,999421625;17960,0071451436;63222,2553222885;39109,8635874352;38404,8667595611;29555,2800055996;42237,6526158314;49917,9194802794;28407,9119054602;307868,698406856;78021,0332097602;21289,3445265698;35163,8440772976;87065,6464582383;18671,5831531833;82454,837374653;30448,7187265746;14806,9266622596
2018-04-19 21:00:00;239746,039050393;15450,92133864;55336,0835929989;38288,054594122;38340,2703754292;26126,5597186058;41770,0089507317;48971,2581017447;26751,2090784923;302389,615828439;77324,4740204231;20673,1039284995;34207,0259255412;85044,0344997364;18560,6791474525;79469,1461008172;28677,4364152137;13960,1026534265
2018-04-19 22:00:00;237876,920232027;14468,5208143197;52333,5288641169;36596,5666167143;37419,2425489303;24007,5559660637;40602,7451566236;53600,9490301869;23539,5567337267;298404,240323745;74602,0630522732;19914,1277283706;36264,1914167433;83458,1129163203;20226,1190835256;77067,0573847039;25179,234426549;14067,8870356669
2018-04-19 23:00:00;236439,339619847;13617,3770583694;51119,7042558177;36242,1667886772;36603,4585265878;22950,1759309318;37610,9140166987;52823,9687333184;20323,339665753;296338,700925391;73374,7312632799;19140,2202246998;31970,6038865772;82860,5299007555;21639,7637355492;75791,7255211835;22461,9723083542;13909,476024624
2018-04-20 00:00:00;236087,018166153;13275,9601371075;50207,6205766404;35416,7608472441;35496,8483615873;21047,538840766;35612,8969985061;51471,7567586073;18738,538157368;292420,706361448;72400,7242796229;19197,2158018417;29924,8428353381;82078,5844679169;17417,3379368108;74674,4698302596;20878,9012163659;13851,176108864
2018-04-20 01:00:00;234178,910075667;13082,2867383515;49503,5517623224;35092,472988644;35260,013396838;17414,1955380403;34337,5252939182;49362,6138333885;17086,2982049607;289012,481693019;72116,8053862246;18817,6372267805;27161,8102176497;81891,2632204299;15892,8752327371;73750,4668818274;20417,2794538608;13317,2680669492
2018-04-20 02:00:00;234800,516768339;13020,440751874;50433,5389551267;34434,8438574066;34980,4516360321;16033,6660499944;33908,9827830294;48096,4810456353;16553,0693523665;289141,888794722;70340,0582378979;19213,9687961869;25772,9895310764;85520,1548535482;16853,779561753;72851,43939481;19946,1723441;13025,2459319588
2018-04-20 03:00:00;234531,134425694;13094,8047698571;52038,7755869159;33633,9192151418;35124,7975012927;15784,9609133174;34011,6362609707;45925,2024883799;17102,4286043225;293136,059388239;67992,9307636681;18071,3067958618;25155,6223804814;88733,3174357238;16595,5209992933;72297,3324938913;19760,467734042;12884,0362596034
2018-04-20 04:00:00;237840,105197223;13472,4912087072;55500,2519583743;33456,1992835072;35241,6002992236;17148,5248306423;35999,2929051833;44813,9826011777;17231,2889155976;297248,462682605;67019,6817247506;19228,4732241379;24264,8227184899;91398,6925803915;16388,494411867;72708,7139644842;19786,1111007935;13501,0898557615
2018-04-20 05:00:00;251623,169168723;15227,5989316382;66662,4692289396;35677,2669523402;37161,1255184814;23723,5493744403;39155,673203899;45498,079732898;17999,9791721187;310109,679386709;69406,3145508844;20048,9550448431;25855,1920133452;93465,0219762941;19316,8622054223;75919,8971111564;21499,3634151017;15850,716441787
2018-04-20 06:00:00;266862,728699089;19904,5114875739;78383,8587000376;42915,9711133535;40033,4670569149;31493,4799618237;43020,5048946603;49090,4225085237;19099,2081178613;329304,756940507;73598,976480781;21463,93358133;26607,2362193948;94709,1563869228;17970,7645065472;85844,7535092404;23670,7730550791;19078,0979877227
2018-04-20 07:00:00;277942,084756602;24162,7023437723;81095,7688227277;50617,0397773318;44362,7256460099;37641,8821740772;43960,6393192974;52218,197641993;21746,2522560575;336183,113519674;78500,3030757743;23699,0076423194;29596,159096269;94034,3834901213;18069,8414486171;99122,4861819059;26826,8124378605;22347,964418535
2018-04-20 08:00:00;288133,388319664;29432,5091946509;87122,8354389883;58845,5304166257;49096,4245455365;41198,0175832696;45031,4939214883;58358,2959365367;25126,3858140767;338849,37356196;82083,7011861652;25501,7932210685;32158,9106047476;94535,1482425069;21124,7539390388;110499,538723208;30013,8761175326;25459,2307130687
2018-04-20 09:00:00;287943,848045143;33816,0362714699;93569,1618932066;65208,7442881038;51979,9682311549;39534,6395151514;45716,4686545966;61502,5625526504;27731,7078952441;337345,409618472;86837,7350160409;26690,0513280249;35523,1292893186;94918,1280325016;21613,0524542378;116217,439581599;32943,5827039886;24521,4233244689
2018-04-20 10:00:00;288031,378924938;35301,4972595868;95466,6700637297;67004,3799484463;51557,3298088258;36409,8809300829;44722,1124183702;62426,9441327437;30610,8694597104;335988,289496888;90293,5805361793;27067,5878419512;35686,9110817263;95653,8177558225;22975,049236049;116625,204026918;34566,1400775741;24559,5012480816
2018-04-20 11:00:00;283511,913686003;35018,1513419539;96239,7554227476;65847,0154906183;50872,2045992171;36183,5586431451;43821,0824235447;62036,806805562;31987,5348874838;336460,438906108;91352,5825755134;28090,1820211981;34644,8416073116;95905,1681433095;24119,9358581822;117235,94528304;33775,6066892151;23070,886665894
2018-04-20 12:00:00;270653,552514257;31333,3773204796;93877,8764520076;63588,369222967;48156,6453203444;34690,0988300137;43710,3491177749;59003,5211212386;34501,7401736975;329342,338083841;88688,8435373012;26175,5837364957;35614,8066512449;93449,0853843695;25395,9363408972;111330,788383741;34806,9877437918;19057,8058455042
2018-04-20 13:00:00;268276,110554824;31167,5007835424;91965,4381143533;60965,3358495554;47738,4321870259;34334,4036688522;42916,2816721585;61305,1915098254;32718,7773685539;326548,742156456;88061,8312318596;26267,2420909363;34894,5551793732;92138,0126652215;24152,7295190695;110751,274174455;33251,9986162057;19804,0770241602
2018-04-20 14:00:00;268259,717980079;33678,6442594974;92863,7479210852;56710,1209495456;46892,9824027208;34457,7925664424;42507,3565939157;62116,8641882818;29572,3256374807;325413,466170545;87098,942285067;25519,7888505334;32107,8891371142;91076,3903952403;22905,1680715659;105306,504764072;31665,1819734152;20283,439890851
2018-04-20 15:00:00;263043,97556939;33190,0397064884;93516,5122793429;53949,3027127514;45522,1594215641;34138,9721383068;41786,4282632286;59064,7761066686;26901,6575113739;322566,744457337;85901,0183653156;24915,684361934;28618,758967655;89468,6732095754;23736,6807355012;103271,460185962;31032,5802997034;18789,6109818261
2018-04-20 16:00:00;254851,251442101;31891,0996150622;92477,3146499875;49927,2496948405;44092,1854685247;34933,772310703;41125,7100817159;55350,4973954493;25909,6316047397;315847,336175824;84022,1291420609;24597,2829216763;28396,2257297231;88352,0359806384;22090,6724838043;99267,7387279178;30084,0561690403;17321,411721458
2018-04-20 17:00:00;245065,52520967;29661,2249530103;91219,878198523;44805,6663051723;42313,792028035;34433,3825068992;40918,9202414155;52726,468614412;26172,0592179416;307565,536954653;79293,062970101;23487,1161662131;29107,8513990931;86221,1156362915;23377,7369280964;96630,1518145834;29284,723284105;15489,523106747
2018-04-20 18:00:00;235929,525379765;27121,8604233414;89074,87884649;40460,7232043247;40420,1461008702;33250,8988159282;40590,6637587513;50096,1180577673;27743,371056863;302217,281121802;77961,8809765805;21498,5670879187;32267,3066421595;83355,0464376531;21516,6143002406;90146,7978228049;30124,3786963882;14321,8397065021
2018-04-20 19:00:00;227633,37331826;22207,6691509306;78941,6151232354;37954,2854332147;38252,3242977035;31499,4627355239;40292,8154098088;48755,4984444041;28973,6855476798;294811,533459439;75828,6710050081;21186,585393704;33833,912508505;80838,3125612719;19169,9797119844;86791,6413785314;29666,3084335755;14167,6252405222
2018-04-20 20:00:00;219089,623214405;16995,281529114;62004,7299530666;36239,0735274423;36763,6676115873;29029,2111765071;41317,6837272812;48166,1887356342;28760,8542672701;285123,755120331;74955,6458781359;20927,1228142196;34328,5167934828;77284,5152663062;18656,9951952241;80623,3391268828;28854,491968859;14026,1412918859
2018-04-20 21:00:00;215065,108277966;14811,8890374166;53860,1902504024;35527,8146945739;37138,5816339233;26662,1409517317;42670,0784312475;48611,687508943;28217,6066173259;281278,426200245;74302,4514428833;20432,4651792579;33486,3155748552;74557,4555070346;17983,0322744789;78831,3566913674;27947,5333955594;13386,6231739096
2018-04-20 22:00:00;212986,189234908;13869,3683611398;50802,3369057339;34885,1678571095;36730,8931917218;24347,7668988472;41397,3958034504;52631,5175545104;25289,3551664726;278114,107039689;73256,6209181605;20825,2550428133;36779,4831804595;72884,79310741;21684,36764191;77016,964902066;24771,2453030468;13858,2176730886
2018-04-20 23:00:00;211169,169290747;13190,4595278726;49248,4823545786;35003,2288772443;35517,2554012664;23238,6520778894;38527,6947175274;51725,8106960996;21464,4723839311;274752,482471831;71754,4212040094;20145,5397591435;31959,0510426934;71726,3196832863;22596,3297121979;75324,3176403767;22577,2701188401;13345,9827340942
2018-04-21 00:00:00;207410,504842482;12738,9112970309;48462,518441873;34318,746569325;35010,7973179365;21768,5895936621;36367,29499113;50296,3597627959;18658,2834793177;267574,475038904;70540,1004104423;20499,7256044929;29403,8531176197;69474,2402774665;18831,7972593655;74160,5494462566;21485,9080581383;13190,7429139971
2018-04-21 01:00:00;203045,906369966;12597,0185245615;47825,2655073842;34128,0223682114;34072,1832076085;18434,7151998579;35109,3397865538;47865,7785214029;17107,4011076543;262233,25826372;69149,9860309618;20043,9263186542;27207,3521965957;69524,1084848823;17538,6088604518;73117,8867951551;20603,7160853724;13034,1961263062
2018-04-21 02:00:00;198857,394943315;12524,4870522557;48861,9282152923;33726,7480963562;33989,548904641;16201,5088457939;34750,7392013205;47055,2949266737;16486,436379291;257637,394889221;67575,1261933122;20270,2639495027;25907,9653219427;70108,352132173;17473,636855018;72038,3981613411;20138,4150396284;12716,453050273
2018-04-21 03:00:00;193534,990808262;12537,1834566027;50481,7330217902;32770,2129403153;33699,3937167915;15482,4176773394;35794,593921193;44196,063045588;16153,2459803693;254518,26271079;66974,5260993999;20198,2125171853;26008,2316871539;70864,2503970304;17254,7670567682;71470,598482878;20639,4559055707;12423,6849269327
2018-04-21 04:00:00;186538,296897042;12596,3958945905;53063,7374144013;32358,9273975762;34582,6863052773;17398,2175285484;36982,4044014301;43917,9435826752;16005,8272068608;245963,980813736;66877,1562105223;20493,4985085379;25000,7169817009;69641,9118964016;17970,6858255542;72113,5650064014;20706,1202169445;12862,0912567283
2018-04-21 05:00:00;183687,627386689;13419,877546962;63496,0290870988;32633,9163919218;35034,5839639952;23841,172072839;40012,8931992548;43944,3293960881;16370,350153114;241773,640489577;66370,3605124966;20979,881245623;25383,4311975337;67368,1984124402;21128,2561007518;74057,9962150256;21340,3650867892;13874,8985991447
2018-04-21 06:00:00;184448,061373678;15395,5018711124;74767,6480414111;33857,1419978616;35659,0982357641;26322,3236912443;43311,3773455794;41542,3818233359;17394,7973640025;242586,581991382;66890,6179513211;21136,1431131437;26006,0130387541;65674,9640091407;16643,4115239928;78920,7664037907;22928,1347255936;13615,4244608118
2018-04-21 07:00:00;184103,733626802;17333,1912180599;76905,0150447034;34196,7595952558;34358,4363611514;27869,100357074;43127,2230634187;41268,6048053049;18943,1608944443;244049,52787559;64979,8027465135;21324,0120329767;27878,8594942694;63499,7289911583;15381,6753409749;84838,7497018143;24109,972167884;13229,8018225226
2018-04-21 08:00:00;183099,222314098;20035,4595248618;80976,5168296913;34559,3530001566;35222,7812967271;28311,4906264534;42576,7028746864;42802,3663898396;21745,0802825228;240039,898583918;66704,9474872805;21664,0013753634;30965,2627141908;61714,2145733872;16157,6510148253;87813,2910402935;25100,1574588559;13167,3653975983
2018-04-21 09:00:00;181124,059633689;23612,8883988396;86949,4586950409;35160,363632316;35515,2286891232;27979,5469460041;42828,4084967589;43266,839692079;24199,033324372;238078,648772645;69926,9052409682;22340,7481030413;33763,9967824729;61192,8740797553;16145,3107817419;90073,898671984;26672,4698424895;13408,4791684082
2018-04-21 10:00:00;179447,862924376;25073,1317688379;87276,0804145497;35589,3291373929;36232,567855559;27298,8177804415;41098,094221996;45053,2849080911;26782,5452023451;237300,499319723;71413,522665499;22943,0139927095;34543,5610663966;60932,7967282869;16935,7997239751;89451,4867734246;28042,3145012955;12893,5135997769
2018-04-21 11:00:00;175389,072422904;24754,3687915227;87825,8022275334;35213,9351666105;35770,0669014912;26678,2738034142;40200,8331425629;45651,5868504374;28533,2800378588;237086,411562371;70935,0404323312;22583,0119705527;33532,1803977084;59368,0256872179;18949,4684545291;90914,0045214267;28790,9079455485;12285,2847583956
2018-04-21 12:00:00;168333,697080529;23255,0365553347;85503,9466965902;34145,8041432611;35344,0682930693;26711,5179755222;40837,6295087008;46152,6447392791;30951,8288255138;232394,301561143;71286,25435536;20619,5665734742;33866,0100180828;56795,3040606101;18090,4956269208;85872,0340027163;28031,9945016795;11261,1728242355
2018-04-21 13:00:00;165092,653606997;22645,9232593244;83560,6018863685;33555,4936014712;34855,9386323241;26697,6971476676;40012,0750467473;47381,8755659791;30598,4473321639;228954,464019493;70068,4913391607;20023,2150338644;31879,4553819825;54144,9707391387;17327,2760584343;86298,4593733143;28044,2415385085;11100,3797253745
2018-04-21 14:00:00;163763,940891551;23373,3081586235;84168,5204146983;33229,4989512927;34469,2225570598;27431,8526385764;39185,3292094556;47280,6518863045;28714,8508963719;228121,11671147;68904,7229585137;19269,5889886336;30231,9873521253;53193,6010193088;17768,9506895469;84064,9282020526;28087,6267561704;11544,9483768599
2018-04-21 15:00:00;163565,347328879;23219,8509387211;84488,6872619642;33006,3283631415;34243,9037784816;27684,2540434591;38917,2076135999;45887,0401386221;26342,465549087;225883,391030451;68057,7422063292;19346,8963409151;27918,7895477075;52591,4275649014;17761,8806106413;82411,3088225063;28164,4865254113;11550,4838942554
2018-04-21 16:00:00;162597,48325105;23116,3141343641;83919,4711022676;32908,6198011607;34494,4328176491;27425,6905528958;38255,9763480253;44861,1739895286;25209,9484193238;219991,787761307;67052,8198977078;19172,535267808;28220,4383400867;51968,6924735662;17480,1183667047;82375,7187043248;27607,9438614977;10708,2736054181
2018-04-21 17:00:00;159916,994570391;22684,2023352292;83024,6241943131;32394,9601873873;33904,3900823107;27597,3463729433;39039,0808285935;43693,0665694718;25830,0976052275;215986,418352339;64716,2903275057;19266,9217571054;29327,932655462;51035,6434037082;19462,4138567359;84166,4871260767;27397,2660359297;10812,7108415956
2018-04-21 18:00:00;158387,317712866;21813,8536370647;81997,1854328065;32458,7628368094;33651,2156686127;27195,6418490292;39683,3155125924;43092,378732241;26635,3439434617;213340,566649541;64586,6537644036;18798,5610665485;32790,9765624742;49549,1519124736;17925,3333354075;82322,4015711326;26572,8522555508;11360,7202101087
2018-04-21 19:00:00;156717,983291914;18424,882650592;71525,8308551019;32867,6142971443;33174,0115228762;26379,2984795787;39835,3198000875;44020,4282064489;28465,4862058256;210256,573063044;64779,279154139;18843,4218517121;34184,9698910617;47936,1999564038;17310,990067431;81049,2516874508;25801,1578025075;11531,7064337156
2018-04-21 20:00:00;156635,753707371;14138,8333187916;54507,1949348209;33521,8694123056;32872,616058402;25470,6664321226;41136,6984518235;44725,4806854132;28474,7089652666;209084,913400085;64822,1952101911;20201,6471161883;35710,8920451787;46009,5799426672;18181,8750140942;76782,9467983725;23961,9495764834;11420,8053596108
2018-04-21 21:00:00;157697,10189964;12678,3972814955;47227,4239849579;33677,4551190657;33928,5657474666;24046,0072301101;42726,414406806;44946,6347108866;27543,9753297569;210003,409359452;65445,3038074218;19702,5281239406;35067,0395634768;45857,406139495;17813,8573366577;76333,5861717655;23432,7892231128;11929,4468405551
2018-04-21 22:00:00;157386,138403025;12300,1531928072;44637,7934965775;33833,155162618;34414,5693736817;23002,8621882791;41210,8180226872;48875,2266696;24851,9055603788;210131,394610754;64726,3185467439;20784,437686823;38084,8456236637;45482,0023141733;21302,1589763378;75846,3842828079;22988,5017423794;12876,2088880652
2018-04-21 23:00:00;156524,326639901;11949,7184698784;43771,9494083892;33860,3621829251;34253,792575329;22559,8155922529;38078,1496698487;49026,0457762632;21444,3677681166;209769,173166989;64519,3182121386;20626,0448717994;32719,6096393466;45426,6858349977;22706,5325790682;74119,2198444222;21361,5031820625;12614,8455752789
2018-04-22 00:00:00;155714,693904191;11734,4757276172;42790,2476341968;33871,8764849839;33682,2029680787;21035,2011123482;36117,8514119451;48515,2496016065;18607,5211391441;207718,124005679;62508,6086318297;20679,3708992974;30427,3140327422;44939,6693817455;18970,6422360771;73394,8237583132;21152,590657295;12519,7854445143
2018-04-22 01:00:00;154898,540046708;11816,1721031261;42207,6385156883;33586,7966413803;33547,9474727167;17532,1479279144;35241,1689346193;46586,8715607767;16896,0608564124;205714,537793521;61664,0686324562;20699,3362214652;27529,8878052613;45818,4326002904;17846,9519993438;72655,9290841257;20736,5027918462;12025,6577138093
2018-04-22 02:00:00;155433,456944269;11729,583853915;42574,9739493829;33265,8341227162;33036,6720873019;15415,7080913396;35144,6438521436;43947,4423638513;16287,17584088;204441,616825251;60927,7748705275;20793,8551656012;26464,8459769607;47763,1844383179;17956,3830037964;72573,6061578175;20535,7552508084;11892,494890445
2018-04-22 03:00:00;155389,533923351;11884,5231850012;42865,336759821;32659,5055129637;33257,4927395037;14941,5766655705;36079,4064918109;42750,9283045477;15986,7894927591;203981,809835341;60039,6462394193;21045,1338426839;26120,4914144327;49237,1719392566;17542,5360853805;72203,0864810953;20405,4354997487;12308,8866094377
2018-04-22 04:00:00;155067,751756849;11906,3667236296;42838,9115291673;31942,4084276652;33256,9300408092;15267,361125481;37030,4800469406;42285,3652599066;15530,6016583739;201076,945631338;59401,4631216559;21285,1824238297;25127,0812612296;49980,7429872555;17884,1826604775;72486,7509170042;20148,5142496183;12972,6890746174
2018-04-22 05:00:00;154825,553279034;12120,1232337771;43896,6319475461;32188,1106000048;33717,6716873599;19417,8832196818;40162,570474364;41544,0117542293;16043,2899126019;202298,020951168;56868,900630767;21786,2607099281;25772,1147261258;50224,3381578018;20092,3789902172;73891,3382484826;20387,5743823078;13242,4638452762
2018-04-22 06:00:00;154821,427793048;12534,7369487258;47129,2706136968;32702,6630987311;33014,1782066667;22018,0351557856;43241,0284162593;41031,7429655232;16677,2427808781;202211,958309071;58718,1972482439;21020,9952646444;27786,6358017648;49380,1903488271;15197,4556320669;78362,4258659017;21253,1336459027;12487,0314622257
2018-04-22 07:00:00;154472,044332979;12857,8763690765;49045,2463860669;32533,884614481;32556,0101084077;23091,1566436887;42335,6339948883;39938,1460615032;18063,8482490565;202724,770939185;58206,1911409055;20842,7919344875;30198,7572428043;48083,0426645048;13769,3639207849;82867,708008461;22142,9485270955;11724,0855034161
2018-04-22 08:00:00;153804,848735521;13761,1814607811;50284,4990218889;32442,6714681465;32270,704910897;23048,4482958445;43127,0853426028;40747,0076323218;20374,0930486537;201718,871859857;58884,3216490202;20255,4524613719;32617,4475565649;47667,3564215042;14581,3072657583;85319,741901436;24227,3149660863;11979,7504760609
2018-04-22 09:00:00;152825,439811652;14391,938697177;54177,8159350607;32590,9725755756;33034,2006100004;22895,3552830832;43539,7406338114;42968,2488295979;23690,6876220734;198932,592568856;61888,2000869494;20613,2787305711;35476,1116201798;47506,9993047765;15439,2899504521;87190,0163308082;25812,1454353409;11896,2634497788
2018-04-22 10:00:00;151666,511997349;15040,9710762545;54918,9188033985;32212,1275525333;32877,6036155376;22738,7029534293;42568,1873185058;44357,2000651654;26140,2469388842;197226,415835634;62893,9991252448;20685,9512850766;36601,5616269711;47807,2056242408;15680,2226750939;86496,9168062242;27706,3514928006;11364,3773173843
2018-04-22 11:00:00;151013,301215148;14989,4435833287;55125,6324019537;32616,2570000813;33176,7677967685;22563,8020159875;41669,6281347685;45848,8635614539;27211,6946288854;197635,770422766;64540,5558512693;20438,1532666621;36417,073141373;47418,7985203895;17916,8674969723;88736,5136080598;27835,3168576541;10870,0026381636
